Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC (new KC model name)
9dc29fd70c6b96ee29a4742f230978de,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",aa_proteins_quiz,5,_m4_proteins_pool_q5_i1 UpdateRadioButton,0.0309,0,0.9691,3.0879,0,96.9121,20.679,20.548,24.592,326,421,
e05a644ca195390de6d46cddad4b45c6,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",aa_proteins_quiz,7,_m4_proteins_pool_q6_i1 UpdateRadioButton,0.3184,0,0.6816,31.8396,0,68.1604,21.243,21.546,20.568,332,424,
3c308160b142077353020d29f77b010c,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",proteins_oxygen,2,q1_i1 UpdateRadioButton,0.3553,0.0029,1.0229,33.5244,0.2865,66.1891,2.135,0.195,5.932,346,349,
f76a91106b2ed7aca96de4f0ff15fc57,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",proteins_oxygen,2,q2_i1 UpdateRadioButton,0.1149,0.0029,1.0287,6.0345,0.2874,93.6782,14.666,14.977,9.857,346,348,
0f6f53daf66c4e53ccd499287d976488,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",proteins_oxygen,2,q3_i1 UpdateRadioButton,0.0605,0,1.0029,4.0346,0,95.9654,7.634,7.598,8.5,346,347,
64e903ef59b4b5832660de55ed9e691f,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins",proteins_oxygen,3,q4_biomacro_function_i1 UpdateRadioButton,0.4214,0.0059,1.0326,22.2552,0.5935,77.1513,25.693,23.618,32.675,336,337,
f409c0c365c189f4b8ef1b115a9f61aa,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_antacid_DIGT,2,q1_A UpdateShortAnswer,0,0.0152,1.2433,0,0.7605,99.2395,10.532,8.816,234.5,259,263,
26b78f395cc0fcaebfa6d10a4abb7d36,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_enzyme_catalysis_DIGT,1,q1_i1 UpdateRadioButton,0.3642,0,1.0597,10.7463,0,89.2537,1.803,1.408,5.083,335,335,
8f8fc1c7f14a7bf5fdc2de64c635e72a,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_enzyme_catalysis_DIGT,2,q2_i1 UpdateRadioButton,0.6413,0,1.0061,43.1611,0,56.8389,16.222,12.925,20.563,329,329,
39f34859b94cb6dc184152ff2a87792f,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_enzyme_curve_DIGT,3,q1_i1 UpdateRadioButton,0.4251,0,1.0082,32.4251,0,67.5749,2.243,0,6.916,353,367,
f0bec97b4f5d951c3792559109704ed9,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_lactose_DIGT,2,q1_i1 UpdateRadioButton,0.3495,0.0108,1.0269,22.3118,0.8065,76.8817,1.07,0.073,4.384,336,372,
e6e8745bae5885e5f158a0b252e4c799,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_lactose_lactase_DIGT,2,q1_i1 UpdateRadioButton,0.1128,0.0059,1.0119,10.089,0.2967,89.6142,0.653,0.321,3.514,336,337,
a1e6a9e2348d228c3f4aaabfa33e9c1a,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_proteins_antibody_binding_LBD,3,q1_i1 UpdateRadioButton,0.4169,0.0109,1.0327,30.5177,0.545,68.9373,3.763,0.534,10.93,348,367,
1544983f253f9bd63678ee08f0f459af,"(sequence) Introduction to Biology, (unit) Structure = Function, (module) Proteins, (section1) Protein Function - Binding and Catalysis",_m4_proteins_antibody_binding_LBD,3,q2_i1 UpdateRadioButton,1.6647,0.021,1.0389,79.3413,1.1976,19.4611,33.88,24.677,36.104,328,334,
593abc2a52094fe4c966688cc092b270,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,1,q1_water_i1 UpdateRadioButton,0.1176,0.0053,1.0481,10.6952,0.5348,88.7701,1.235,0.627,6.048,187,187,
ab971c166303048553170ac72b67ba22,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,1,q2_bacteria_i1 UpdateRadioButton,0.0321,0,1.0374,2.6738,0,97.3262,5.824,5.764,8,187,187,
d838b2470a39b11b670085da6f0a58cd,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,1,q3_glucose_i1 UpdateRadioButton,0.1452,0,1.0269,13.4409,0,86.5591,5.597,5.062,9.04,186,186,
08c017be69dcd5759f05a7c89d0392a2,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,2,q4_cotton_i1 UpdateRadioButton,0.5503,0,1.0423,51.3228,0,48.6772,8.476,7.652,9.258,187,189,
4c089422d89522e9373322ef360ca311,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,1,q5_carbon_dioxide_i1 UpdateRadioButton,0.1129,0,1.0108,10.7527,0,89.2473,7.473,6.006,19.65,186,186,
2377c6ee7343e4c87fc4e09aed0f0495,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,2,q6_yogurt_i1 UpdateRadioButton,0.3511,0,1.0053,33.5106,0,66.4894,7.59,5.288,12.159,186,188,
acd4e09d324a347394cc6bbc85b2ca9c,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_abiotic_characteristics,2,q7_cold_virus_i1 UpdateRadioButton,0.7778,0,0.9577,75.6614,0,24.3386,12.889,9.848,13.867,186,189,
e22e69281db6b204fbd397e2f0c55372,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_virus_abiotic_DIGT,2,q1_are_viruses_alive_A UpdateShortAnswer,0,0,1.2167,0,0,100,9.5,9.5,,118,120,
1a29491a0ae894675bd010f8dc9dd02e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_virus_characteristic_1v0,2,qv1_viruses_use_energy_i1 UpdateRadioButton,0.6266,0.0443,0.9937,60.7595,3.1646,36.0759,5.576,0,8.723,157,158,
12c940ec324022a037dbfbacb2ac8450,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_virus_characteristic_2v1,2,qv2_viruses_respond_to_environment_i1 UpdateRadioButton,0.1032,0.0065,1.0065,9.6774,0.6452,89.6774,0.581,0.137,4.438,153,155,
bc87d02488736f5fab39e52a107a4c49,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_virus_characteristic_3v0,2,qv3_viruses_reproduce_with_DNA_i1 UpdateRadioButton,0.3113,0.0132,1.0861,23.1788,1.3245,75.4967,2.066,1.053,5.189,150,151,
988a83075c4a903480e868c08fedd49d,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_bio_intro_virus_characteristic_4v0,1,qv4_viruses_one_or_more_cells_i1 UpdateRadioButton,0.3576,0.0199,1.0066,33.7748,0.6623,65.5629,1.861,0.152,5.115,151,151,
05ad73713afcf0a12e599c0f47ca7a2c,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_first_emergent_property_level,2,q1_i1 UpdateRadioButton,0.5283,0,1,38.3648,0,61.6352,2.465,0,6.426,157,159,
ef55665cc0898fc87524e77da0ebc469,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_intro_to_bio_DIGT_v1,2,q1_biology_branches_i1 UpdateRadioButton,0.1053,0,1.0053,5.7895,0,94.2105,0.305,0.017,5,188,190,
26a5c91b226abefe953e1a3c14bf588a,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_intro_to_bio_DIGT_v1,2,q2_student_questions_A UpdateShortAnswer,0,0,1.1262,0,0,100,85.634,85.634,,103,103,
68fc34174432118f0cb7455b3a17e89b,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_levels_of_organization_DIGT,1,q1_encompassing_level_i1 UpdateRadioButton,0.7018,0.0117,1.0117,43.2749,0,56.7251,8.55,0.01,19.743,171,171,
0a0c0bfe40d95d1c4012cf4f347f53d8,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_levels_of_organization_DIGT,2,q2_hamberger_i1 UpdateRadioButton,0.7219,0.0199,1.0331,45.6954,1.9868,52.3179,47.51,35.494,60.694,151,151,
109213df02ddf43ffdd1f50110624f54,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",inline_levels_of_organization_DIGT,2,q3_i1 UpdateRadioButton,0.5,0.0068,1.0137,30.8219,0.6849,68.4932,20.959,19.13,24.935,146,146,
33d448e6377127298ba7e206011bde0c,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q10_i1 UpdateRadioButton,0.1542,0,0.8458,15.4167,0,84.5833,19.064,18.885,19.956,165,240,
9fa3d55b4c01af195dcab97d7711cd77,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q11_i1 UpdateRadioButton,0.1042,0,0.8958,10.4167,0,89.5833,19.064,18.945,20.083,165,240,
2a328434c5278a7d7fb084a0f52ffaba,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q12_emer_prop_i1 UpdateRadioButton,0.1792,0,0.8208,17.9167,0,82.0833,19.064,18.388,22.862,165,240,
aa1516ca82a44b2e0724b6dcca26bead,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q4_i1 UpdateRadioButton,0.2375,0,0.7625,23.75,0,76.25,19.064,19.036,19.18,165,240,
ffb80f32506799ce28eae90ff60b4bf7,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q5_i1 UpdateRadioButton,0.1208,0,0.8792,12.0833,0,87.9167,19.064,18.571,22.51,165,240,
b2e21eb588af168837a4c49bd9fd1e81,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q6_i1 UpdateRadioButton,0.125,0,0.875,12.5,0,87.5,19.064,18.319,24.822,165,240,
e8d3b723ea82acd2ce17d1a7d6cb07af,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q7_i1 UpdateRadioButton,0.2125,0,0.7875,21.25,0,78.75,19.064,17.849,24.151,165,240,
59b1548a1906bc2f0534344a26ff923e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q8_i1 UpdateRadioButton,0.15,0,0.85,15,0,85,19.064,18.521,22.69,165,240,
cc23763a00b7cd4f678abf3644feb510,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,intro_biology_intro_pool_q9_i1 UpdateCheckbox,0.1,0,0.9,10,0,90,19.064,19.013,19.522,165,240,
be0adaf56cb64c005ecd43b8dd496d17,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Introduction to Biology",intro_biology_intro_quiz,5,q3_i1 UpdateShortAnswer,0.0333,0,0.9667,3.3333,0,96.6667,19.064,19.096,18.07,165,240,
2b14fb7c95861aa8775c5e371d8a878e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",control_experimental_lbd,1,q1_i1 UpdateRadioButton,0.5968,0,1.0806,35.4839,0,64.5161,1.29,0.4,2.909,62,62,
2fb55fd05ea0ceb5f18b589378615f31,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",control_experimental_lbd,2,q2_i1 UpdateRadioButton,0.2778,0,1.037,14.8148,0,85.1852,16.833,18.217,8.875,54,54,
0767009dce794b5f65cf07681cf01993,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",fairies_digt,1,q1_i1 UpdateRadioButton,0.2969,0,1.0313,29.6875,0,70.3125,6.734,0,22.684,64,64,
b5a58eae2ee28c2fbe6b8861917ab96e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",hpv_results_lbd,1,q1_i1 UpdateRadioButton,0.1607,0,1,16.0714,0,83.9286,0.232,0,1.444,56,56,
19d1658960621957732fb36a4884a30a,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",hypothesis_yes_no,1,q1_i1 UpdateRadioButton,0.2344,0,1.0156,9.375,0,90.625,0.953,0,10.167,64,64,
2035d9e247f4cd53fa89ec17ccba4daf,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",hypothesis_yes_no,1,q2_i1 UpdateRadioButton,0.0732,0,1,7.3171,0,92.6829,8.61,9,3.667,41,41,
f52bf9b2053ad131e7a4850cf7ea5c06,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",hypothesis_yes_no,2,q3_i1 UpdateRadioButton,0.25,0,1,25,0,75,11.625,12.667,8.5,40,40,
2f6ab5a54d6774e0c1d46ed5db30003b,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",hypothesis_yes_no,2,q4_i1 UpdateRadioButton,0.125,0.025,1,10,2.5,87.5,16.2,11.514,49,40,40,
e57c61f326605213dd9694df366fbb1f,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_experiment_results_significance_DIGT,2,q1_A UpdateShortAnswer,0,0,1.2653,0,0,100,21.755,21.755,,47,49,
2d4ce7e9619c7ac71671fa70d9669bd3,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_hpv_experiment_cv,2,q1_control_variables_A UpdateShortAnswer,0,0.0784,1.2549,0,5.8824,94.1176,8.549,6.125,47.333,50,51,
2978ceaab2f341b00d5783b0e71410ae,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_hpv_experiment_dv,1,q1_dependent_variable_i1 UpdateRadioButton,0.5593,0,1,32.2034,0,67.7966,1.627,0,5.053,59,59,
8be98f1c04629ae545cf25d7e8cdbd41,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_hpv_experiment_hypothesis,1,q1_hpv_hypo_i1 UpdateRadioButton,1,0,1.0635,53.9683,0,46.0317,3.111,0.379,5.441,63,63,
d76b156e77113c52cf55bf2aad7a13b6,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_hpv_experiment_iv,1,q1_indepen_var_i1 UpdateRadioButton,0.8814,0,1.0339,50.8475,0,49.1525,3.288,1.793,4.733,59,59,
cd5b7f59637e6241d25c6bfe667e514e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",inline_hpv_experiment_significance,1,q2_next_question_i1 UpdateCheckbox,0.2807,0,1.9649,3.5088,0,96.4912,4.175,4.291,1,57,57,
0f91bdf2446b588f7297e62ae8a78d08,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",intro_scientific_method_quiz,3,intro_scientific_method_pool_a2_q2a_i1 UpdateRadioButton,0.0325,0,0.9675,3.252,0,96.748,22.665,22.419,29.821,90,123,
ba67726e46ed75590fee6f4c8c7c9815,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",intro_scientific_method_quiz,3,intro_scientific_method_pool_q1_i1 UpdateRadioButton,0.0163,0,0.9837,1.626,0,98.374,22.665,22.818,13.643,90,123,
43317fdbf83f9a5b64a4d8693a9320be,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",intro_scientific_method_quiz,3,intro_scientific_method_pool_q2_i1 UpdateRadioButton,0.187,0,0.813,18.6992,0,81.3008,22.665,21.691,26.776,90,123,
eaa290825ffc0dfab26ff0a171f74f50,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",intro_scientific_method_quiz,3,intro_scientific_method_pool_q3_i1 UpdateRadioButton,0.3171,0,0.6829,31.7073,0,68.2927,22.665,21.819,24.492,90,123,
6435a18b181a6d67bc419837efda09ca,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",intro_scientific_method_quiz,3,intro_scientific_method_pool_q4_i1 UpdateRadioButton,0.0732,0,0.9268,7.3171,0,92.6829,22.665,22.335,27.286,90,123,
c140f53b01ed21d0a508faa4aa917977,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",pseudoscience_lbd,1,q1_i1 UpdateRadioButton,0.3036,0,1.0179,30.3571,0,69.6429,1.402,0,4.618,56,56,
bc86ef456d371c44a402a232a67b0111,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",pseudoscience_lbd,1,q2_i1 UpdateRadioButton,0.25,0,0.9821,25,0,75,10.509,10.155,11.571,56,56,
64ebb336e3112575381fc35d0ef420be,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",what_is_science_digt2,1,q2_neurotransmitters_i1 UpdateRadioButton,0.597,0,1,38.806,0,61.194,1.209,0,3.115,67,67,
d4b28f1bf96229e9a49674a885cc6b8a,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Scientific Inquiry",what_is_science_submit,2,q1_A UpdateShortAnswer,0,0,1.098,0,0,100,0.412,0.412,,50,51,
5b0c00f6b48cd4460b2b718d767359b1,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q10_i1 UpdateRadioButton,0.0827,0,0.9173,8.2707,0,91.7293,18.288,18.086,20.537,96,133,
e0a1e3ea5e78d644167a4ae8a6ee3c7d,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q12_i1 UpdateRadioButton,0.0145,0,0.9855,1.4493,0,98.5507,18.504,18.523,17.416,96,138,
5cbdeca44cfb880fad683ff70292e253,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q1_i1 UpdateRadioButton,0.2074,0,0.7926,20.7407,0,79.2593,17.982,18.098,17.496,92,135,
d5d3af74bd4c345d2fb7372311384be6,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q2_i1 UpdateRadioButton,0.073,0,0.927,7.2993,0,92.7007,18.389,18.233,20.75,98,137,
a67ed2a78bd0bf620264cc6e24749f64,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q3_i1 UpdateRadioButton,0.0368,0,0.9632,3.6765,0,96.3235,18.566,18.488,20.267,98,136,
b189b9e12ceca2ceda4e2535699a7a01,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q5_i1 UpdateRadioButton,0.1739,0,0.8261,17.3913,0,82.6087,18.707,18.595,19.353,99,138,
065de63d91259fc8c1c055b4bf79f2b3,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q6_i1 UpdateRadioButton,0.0145,0,0.9855,1.4493,0,98.5507,18.535,18.591,12.083,97,138,
71c4b0153e43fed96cdb879e76dd1f83,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q7_i1 UpdateCheckbox,0.3134,0,0.6866,31.3433,0,68.6567,18.353,17.403,20.804,94,134,
b751cc165531679c736ae3ea1cb30ccb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,intro_themes_pool_q8_i1 UpdateRadioButton,0.2444,0,0.7556,24.4444,0,75.5556,18.157,18.218,17.949,96,135,
cd710a88de40e6bd6a635266d61d48ee,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,3,intro_themes_pool_q9_i1 UpdateRadioButton,0.0657,0,0.9343,6.5693,0,93.4307,18.252,18.548,13.726,100,137,
dd324f97265f2564c1cb18e27b0cc18f,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",intro_themes_quiz,4,qintro_themes_pool_11_i1 UpdateRadioButton,0.0288,0,0.9712,2.8777,0,97.1223,18.387,18.29,22,99,139,
24523ee993caeab02be20563626f8f6d,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_dandelion_LBD,1,q1_i1 UpdateRadioButton,0.1176,0.0147,1.0147,10.2941,1.4706,88.2353,0.603,0.133,4.125,68,68,
c6b5ce48318f0ad25bc31579347f167c,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_dandelion_LBD,2,q2_i1 UpdateRadioButton,0.5571,0,1.0286,35.7143,0,64.2857,30.871,30.733,31.12,69,70,
d378de490de4e68a130d0abfd5e30e3a,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_dandelion_LBD,1,q3_a1 UpdateShortAnswer,0,0,1.1111,0,0,100,21.333,21.333,,63,63,
32cdd520d17182971a575c736a975163,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q1_i1 UpdateRadioButton,0.2045,0,1.0455,17.0455,0,82.9545,0.818,0.397,2.867,88,88,
7386502d7a2bb57e070a772fa05da7bb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q2_i1 UpdateRadioButton,0.0341,0,1.0227,2.2727,0,97.7273,2.545,2.558,2,88,88,
88b8927e3aace2f43291927cdfa5c5a1,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q3_i1 UpdateRadioButton,0.0341,0,1.0568,2.2727,0,97.7273,3.136,3.14,3,88,88,
5bf9803e0014b51043aed1af801106bb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q4_i1 UpdateRadioButton,0.0575,0,1.0575,4.5977,0,95.4023,2.397,2.331,3.75,87,87,
6cd23ea236e83fe876878b105bd586db,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q5_i1 UpdateRadioButton,0.0116,0,1.0116,1.1628,0,98.8372,2.273,2.282,1.5,86,86,
8d5ed2b1ce248d99b372335ab635ccc5,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,1,q1_i1 UpdateRadioButton,0.6744,0,1.0814,31.3953,0,68.6047,3.727,0.983,9.722,86,86,
4b20f64c41214b419ee5b24b6a54e73e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q2_i1 UpdateRadioButton,1.5465,0,1.1047,77.907,0,22.093,20.169,10,23.052,85,86,
080ad6f965b3c2bc57dc0d0d85e81e82,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,3,q3_i1 UpdateRadioButton,0.8235,0,1.0735,44.1176,0,55.8824,36.529,37.158,35.733,68,68,
447fcef0849311a1d0945c84fac18b51,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,3,q4_i1 UpdateRadioButton,0.1,0.0143,1.0571,5.7143,1.4286,92.8571,40.333,33.406,129,70,70,
88112a6588cf227552601a5b02a98710,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,3,q5_i1 UpdateRadioButton,0.6119,0,0.9701,56.7164,0,43.2836,11.746,8.759,14.026,67,67,
61be86bf81154d3340bf866aa585eaae,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,3,q6_i1 UpdateRadioButton,0.3906,0,1.0313,39.0625,0,60.9375,8.281,8.385,8.12,64,64,
ad6fcd07b52fe8dda0d3d94535cf1a2f,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,1,q1_i1 UpdateRadioButton,0.5132,0,1,51.3158,0,48.6842,3.829,0.162,7.308,76,76,
d21cfb218ed58482a7bececb2b799470,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,1,q2_i1 UpdateRadioButton,0.1467,0,1.0133,13.3333,0,86.6667,20.601,20.846,18.833,75,75,
6001c784e7743d6f79466b3c1db4d2ff,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,1,q3_i1 UpdateRadioButton,0.1216,0,1.027,10.8108,0,89.1892,17.196,18.242,8.562,74,74,
536f54e2e335ce6f0d61474ae04ca222,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,2,q4_i1 UpdateRadioButton,0.2105,0,1,19.7368,0,80.2632,11,5.238,34.433,75,76,
519a00772f9059b057151f5b0a8c0815,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,2,q5_a1 UpdateShortAnswer,0,0,1.1964,0,0,100,44.446,44.446,,56,56,
0a9ebe7e307fb2c71eb288540d89eb9b,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_LBD,1,q1_a1 UpdateShortAnswer,0,0,1.1129,0,0,100,4.065,4.065,,62,62,
448b145e5463f95e4f16761b75f9ccb3,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_LBD,1,q2_a2 UpdateShortAnswer,0,0,1.2414,0,0,100,65.983,65.983,,58,58,
f7caae0ff97efb9c546122ff2762c263,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_growth2_DIGT,1,q1_i1 UpdateRadioButton,0.5769,0,1.0897,37.1795,0,62.8205,3.013,0.714,6.897,78,78,
62abd97d455bccf680e59f6aa3df2219,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_growth2_DIGT,1,q2_i1 UpdateRadioButton,0.3714,0,1.0143,34.2857,0,65.7143,27.812,30.444,22.875,70,70,
